0,0,11,1,39,20,26,23,0,0,0,0,0,3,8,67,0,0,0,31,0,0,3,0,2,3,0,2,0,0,75,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,26,0,30,0,0,0,27,19,0,0,0,4,0,1,16,0,65,19,5,172,0,0,1,0,27,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58,22,1,9,0,21,0,0,6,26,21,5,25,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,65,8,60,303,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,3,2,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8,2,800,6344,158,565,0,0,0,0,0,4,28,8884,0,0,0,46,0,0,6,0,223,4,0,81,0,0,11078,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,18,0,203,0,0,0,2691,22,0,0,0,4,0,1,22,0,457,146,5276,30761,0,0,2,0,21,0,2,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,282,137,1,126,0,4664,0,0,5,38,28,68,17,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,225,115,4190,820,0,2,207,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6519,10645,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,54,1,3895,3380,736,757,0,16,0,0,0,26,42,4062,0,0,0,1038,0,17,363,0,11,44,0,157,0,0,15482,0,1,400,0,0,0,0,14,0,0,1,0,0,0,0,184,0,486,0,0,0,279,132,0,0,0,4,0,12,65,0,514,205,4038,36681,0,0,1,0,19,0,2,0,0,741,107,0,0,0,15,0,15,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,572,660,26,1034,0,3419,0,0,13,85,80,480,23,437,0,0,0,0,0,0,4,2,6,2,0,0,0,0,1,231,0,0,0,0,0,1,1,14,0,593,1944,723,2999,0,38,45,0,0,0,0,0,0,0,0,4,0,0,0,86,43,86,0,0,86,0,0,39,10590,0,101,2725,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,12,18,19,13,0,0,0,0,0,2,10,28,0,0,0,17,0,0,3,0,2,3,0,0,0,0,49,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,9,0,0,0,15,8,0,0,0,4,0,0,7,0,22,3,4,48,0,0,1,0,6,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,14,0,5,0,15,0,0,4,17,12,2,4,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,32,9,36,106,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,11,3,29,59,52,31,0,0,0,0,0,6,26,83,0,0,0,44,0,0,10,0,6,9,0,1,0,0,137,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,11,0,25,0,0,0,47,27,0,0,0,6,0,1,27,0,48,11,24,136,0,0,3,0,16,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,99,36,1,12,0,51,0,0,7,51,36,4,10,0,0,0,1,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,3,3,6,0,86,21,102,344,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,62,1,1287,686,361,323,0,26,1,0,0,21,158,5362,0,0,0,190,0,7,14,0,8,8,0,243,0,0,4305,0,2,122,0,0,0,0,25,0,0,1,0,0,0,0,54,0,245,0,5,1,178,136,0,0,0,1,0,8,69,0,595,233,9741,21717,0,0,1,0,32,0,4,1,0,318,107,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,474,232,14,375,0,5163,4,4,4,84,83,260,44,489,3577,0,0,0,0,0,8,0,8,2,4,0,0,0,1,64,0,0,0,0,0,1,1,6,0,805,740,455,3089,1,6,53,0,0,0,0,0,0,0,0,1,0,0,0,42,15,41,0,0,37,0,2,14,272,2,44,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,16,25,33,29,0,0,0,0,0,2,38,44,0,0,0,17,0,0,3,0,4,4,0,4,0,0,78,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,13,0,0,0,18,8,0,0,0,4,0,0,9,0,32,36,7,94,0,0,1,0,9,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57,18,0,5,0,21,0,0,4,17,12,6,7,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,34,11,46,112,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,15,20,19,13,0,0,0,0,0,2,10,34,0,0,0,17,0,0,3,0,2,4,0,0,0,0,52,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,9,0,0,0,16,8,0,0,0,4,0,0,7,0,26,3,5,55,0,0,1,0,9,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,14,0,5,0,16,0,0,4,17,12,2,7,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,32,9,37,116,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,2,2192,78,65,1087,0,0,4,0,0,3,29,1780,0,0,0,18,0,0,4,0,2,6,0,9,0,0,44,0,1,0,0,3,0,0,17,0,0,1,0,0,0,0,1765,0,11,0,0,0,24,9,0,0,0,8,0,0,9,0,98,3,2,3659,0,0,1,0,33,0,2,0,0,138,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,63,19,0,22,0,12,0,0,5,17,13,2,1708,0,0,1,1,0,0,0,4,3,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,114,8,37,513,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,1,884,4960,188,526,0,0,0,0,0,6,78,7120,0,0,0,49,0,0,7,0,190,4,0,86,0,0,10868,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,10,0,194,0,0,0,2000,24,0,0,0,2,0,1,20,0,419,302,4010,31586,0,0,2,0,12,0,2,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,298,125,2,131,0,3761,0,0,4,40,30,70,8,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,615,98,3328,887,0,2,174,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6131,10974,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,12,2,28,62,71,61,0,5,0,0,0,11,16,97,0,0,0,83,0,2,5,0,4,6,0,4,0,0,170,0,2,34,0,0,0,0,4,0,0,2,0,0,0,0,13,0,30,0,0,0,52,31,0,0,0,4,0,3,29,0,114,12,19,219,0,0,2,0,12,0,4,0,0,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,92,83,6,92,0,51,0,0,5,45,35,40,9,30,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,17,0,0,0,0,0,2,1,4,0,99,170,116,507,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,10,4,10,0,0,7,0,0,7,4,0,9,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,55,1,5992,5569,218,235,0,27,0,0,0,28,64,16185,0,0,0,126,0,21,7,0,11,18,0,355,0,0,1684,0,1,21,0,0,0,0,10,0,0,1,0,0,0,0,1652,0,241,0,5,0,140,135,0,0,0,0,0,17,54,0,413,314,20485,44920,0,0,1,0,5,0,2,0,0,1983,33,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,378,160,27,206,0,14611,4,4,30,82,80,159,758,394,236,0,0,0,0,0,4,0,4,2,4,0,0,0,1,12,0,0,0,0,0,1,1,6,0,766,345,696,3759,0,6,74,0,0,0,0,0,0,0,0,6,0,0,0,52,21,51,0,0,47,0,2,8,874,0,52,6196,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8,1,1750,753,131,130,0,4,0,0,0,4,75,1823,0,0,0,40,0,0,3,0,6,3,0,49,0,0,141,0,1,28,0,0,0,0,10,0,0,1,0,0,0,0,1107,0,43,0,0,0,49,25,0,0,0,2,0,0,18,0,133,97,1430,4332,0,0,1,0,20,0,2,0,0,2365,30,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,122,59,0,76,0,687,0,0,5,27,22,38,821,58,0,0,0,0,0,0,4,1,4,2,0,0,0,0,1,14,0,0,0,0,0,1,1,4,0,153,142,85,1075,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,9,4,9,0,0,4,0,0,5,1001,0,10,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,12,2,2629,6022,292,322,0,17,0,0,0,12,60,7708,0,0,0,288,0,2,14,0,43,9,0,484,0,0,10953,0,2,67,0,0,0,0,4,0,0,2,0,0,0,0,296,0,411,0,5,0,1939,69,0,0,0,0,0,3,44,0,545,1196,6276,50855,0,0,1,0,18,0,2,0,0,1538,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,564,210,16,348,0,4928,2,4,5,59,53,891,44,1631,1475,0,0,0,0,1,0,0,0,4,4,0,0,0,2,36,0,0,0,0,0,2,2,6,0,1326,583,3244,5272,0,7,259,0,0,0,0,0,0,0,0,1,0,0,0,76,21,75,0,0,71,0,2,4973,10774,0,78,1545,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,11,2,1101,112,195,171,0,2,0,0,0,6,30,494,0,0,0,48,0,0,5,0,8,16,0,153,0,0,526,0,2,14,0,0,0,0,26,0,0,2,0,0,0,0,36,0,318,0,0,0,140,55,0,0,0,8,0,2,33,0,446,459,249,2354,0,0,2,0,22,0,4,0,0,206,14,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,430,62,6,126,0,254,2,2,7,54,45,292,35,35,1,0,1,0,0,1,9,4,11,4,2,0,0,0,2,7,0,0,0,0,0,2,2,10,0,223,119,334,1334,0,12,18,0,0,0,0,0,0,0,0,1,0,0,0,29,18,28,0,0,34,0,1,39,99,0,28,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,12,2,1915,4718,145,351,0,2,0,0,0,7,36,6904,0,0,0,66,0,0,11,0,129,9,0,107,0,0,7244,0,3,14,0,0,0,0,6,0,0,3,0,0,0,0,13,0,129,0,0,0,1523,174,0,0,0,8,0,0,25,0,316,98,6033,26913,0,0,3,0,17,0,2,0,0,555,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,248,115,5,106,0,4330,2,1,8,60,46,42,12,35,1,0,1,0,0,0,0,4,0,6,2,0,0,0,3,7,0,0,0,0,0,3,3,8,0,272,156,2800,1463,0,5,129,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,0,0,0,0,1,3897,6685,0,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,2,149,511,103,95,0,2,0,0,0,12,48,868,0,0,0,54,0,3,7,0,16,5,0,19,0,0,1400,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,37,0,84,0,0,0,240,43,0,0,0,8,0,7,35,0,209,139,423,3203,0,0,2,0,12,0,2,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,179,62,8,77,0,418,0,0,7,53,43,28,29,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,28,0,190,22,507,801,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,8,1,4,0,0,2,0,0,614,1072,0,5,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,17,18,18,12,0,0,0,0,0,1,8,28,0,0,0,14,0,0,2,0,2,2,0,0,0,0,37,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,11,0,8,0,0,0,14,8,0,0,0,4,0,0,9,0,21,3,3,40,0,0,0,0,13,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,11,0,5,0,12,0,0,4,16,11,1,11,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,27,5,26,102,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,14,3,779,340,283,247,0,5,2,0,0,25,307,23873,0,0,0,114,0,5,8,0,8,5,0,250,0,0,48134,0,3,13,0,0,0,0,30,0,0,1,0,0,0,0,85,0,87,0,0,4,179,28,0,0,0,6,0,7,26,0,868,1536,6843,26256,0,0,1,0,42,0,10,2,0,275,15,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,372,273,9,142,0,2697,2,2,4,35,31,33,46,35,1,0,0,0,0,0,5,2,7,2,2,0,0,0,1,7,0,0,0,0,0,1,1,18,0,671,159,21487,3395,2,5,8,0,0,0,0,0,0,0,0,1,0,0,0,10,6,9,0,0,10,0,1,6,20,0,14,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,242,1,1847,2015,205,409,0,6,0,0,0,14,30,2920,0,0,0,88,0,2,9,0,36,6,0,126,0,0,2625,0,2,24,0,0,0,0,22,0,0,2,0,0,0,0,252,0,520,0,0,0,999,269,0,0,0,4,0,5,187,0,756,286,1917,12070,0,0,2,0,22,0,2,0,0,949,22,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,617,124,5,321,0,1581,0,0,5,281,271,50,135,73,0,0,0,0,0,1,8,2,9,4,0,0,0,0,2,16,0,0,0,0,0,2,2,8,0,1060,475,1401,16874,0,4,49,0,0,0,0,0,0,0,0,2,0,0,0,178,1,178,0,0,114,0,0,1510,2490,0,66,228,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,1,887,6642,231,392,0,0,0,0,0,4,56,8067,0,0,0,44,0,0,6,0,106,4,0,74,0,0,9211,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,10,0,43,0,0,0,2833,20,0,0,0,2,0,1,17,0,440,124,5044,26470,0,0,2,0,13,0,2,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,135,127,1,183,0,4329,0,0,4,36,26,23,9,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,271,110,3889,924,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6846,10665,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,2180,58,61,1085,0,0,4,0,0,3,21,1747,0,0,0,16,0,0,4,0,2,6,0,13,0,0,42,0,1,0,0,3,0,0,17,0,0,1,0,0,0,0,1736,0,11,0,0,0,24,9,0,0,0,6,0,0,10,0,94,3,2,3576,0,0,1,0,25,0,2,0,0,95,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,60,18,0,19,0,11,0,0,4,17,13,2,1699,0,0,1,1,0,0,0,4,2,4,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,107,6,38,670,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,49,3,1605,2640,431,618,0,38,0,0,0,27,139,3886,0,0,0,223,0,7,27,0,105,15,0,392,0,0,6245,0,4,70,0,0,0,0,30,0,0,4,0,0,0,0,43,0,316,0,2,0,1158,97,0,0,0,8,0,11,88,0,734,2642,2099,16606,0,0,4,0,37,0,2,0,0,743,97,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,535,250,15,432,0,2093,2,2,9,122,104,198,32,447,1,0,0,0,0,0,10,4,11,8,2,0,0,0,4,40,0,0,0,0,0,4,4,14,0,673,801,1847,2481,0,11,70,0,0,0,0,0,0,0,0,4,0,0,0,76,41,75,0,0,80,0,1,1774,4230,0,115,82,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,10,2,811,3624,123,250,0,0,0,0,0,7,56,4257,0,0,0,48,0,0,8,0,76,4,0,63,0,0,6228,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,16,0,94,0,0,0,1349,24,0,0,0,0,0,2,27,0,266,165,2920,17084,0,0,2,0,18,0,2,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,191,95,2,81,0,2540,0,0,3,40,30,35,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,203,60,1730,634,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,6,0,0,1963,4906,0,7,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,10,1,586,73,174,167,0,3,0,0,0,11,21,171,0,0,0,90,0,2,5,0,5,2,0,107,0,0,285,0,1,39,0,0,0,0,10,0,0,1,0,0,0,0,84,0,60,0,0,0,57,31,0,0,0,2,0,4,24,0,158,63,37,1206,0,0,1,0,15,0,2,0,0,241,29,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,125,80,7,231,0,45,0,0,3,32,27,492,75,60,0,0,0,0,0,3,4,1,4,2,0,0,0,0,1,20,0,0,0,0,0,1,1,44,0,136,231,116,990,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,42,13,22,0,0,26,0,0,10,20,0,31,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,1,1258,6527,195,366,0,21,0,0,0,29,56,8562,0,0,0,118,0,22,13,0,103,4,0,68,0,0,12587,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,54,0,63,0,0,0,2651,33,0,0,0,2,0,22,24,0,454,69,5262,35537,0,0,2,0,30,0,2,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,162,134,26,172,0,4819,0,0,6,48,38,18,52,0,0,0,0,0,0,25,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,618,117,3875,1321,0,2,191,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,0,0,5,0,0,6003,12186,0,9,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,27,1,2137,1272,488,441,0,62,1,0,0,53,171,1719,0,0,0,399,0,23,28,13,13,13,0,381,0,0,3179,0,2,90,0,0,0,0,19,0,0,1,0,0,0,0,609,0,218,0,5,1,1296,157,0,0,0,3,0,22,51,0,988,269,1265,17407,0,0,0,0,48,0,4,1,0,2851,117,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,468,373,71,534,0,885,3,3,36,77,75,197,424,463,5253,0,0,0,0,0,5,1,5,2,4,0,0,0,1,48,0,0,0,0,0,1,1,38,0,4462,738,740,15626,1,8,27,0,0,0,0,0,0,0,0,4,0,0,0,57,26,56,0,0,32,0,2,14,1710,0,46,21455,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5,2,92,63,81,59,0,0,1,0,0,5,123,60,0,0,0,35,0,1,5,0,2,2,0,27,0,0,80,0,2,0,0,0,0,0,9,0,0,1,0,0,0,0,38,0,20,0,0,1,18,11,0,0,0,5,0,2,13,0,339,6,4,151,0,0,0,0,14,0,4,1,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,142,58,3,21,0,18,0,0,4,20,15,2,14,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,133,27,36,216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,13,22,18,12,0,0,0,0,0,1,8,27,0,0,0,14,0,0,2,0,2,1,0,0,0,0,41,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,9,0,0,0,16,8,0,0,0,4,0,0,9,0,21,3,4,41,0,0,0,0,9,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,33,11,0,5,0,13,0,0,4,16,11,1,7,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,29,5,28,98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
