12,2,1163,8119,187,423,0,0,0,0,0,8,56,9953,0,0,0,58,0,0,11,0,142,6,0,80,0,0,11439,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,16,0,105,0,0,0,3377,36,0,0,0,0,6,0,2,34,0,372,185,0,0,0,0,3,0,20,0,2,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,217,131,2,129,0,5272,0,0,9,59,44,44,14,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,351,134,4809,1705,0,3,227,6584,0,0,0,0,0,0,34200,0,0,0,0,0,0,10,3,10,0,0,2,0,0,8817,13812,0,5,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,1,3909,5226,159,151,0,2,0,0,0,10,38,7287,0,0,0,66,0,2,11,0,18,6,0,24,0,0,16633,0,3,0,0,0,0,0,24,0,0,3,0,0,0,0,18,0,79,0,0,0,196,38,0,0,0,0,6,0,4,38,0,225,168,0,0,0,0,3,0,20,0,2,0,0,191,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,189,111,4,55,0,6914,0,0,9,61,46,39,14,0,0,0,0,0,0,0,9,3,9,6,0,0,0,0,3,0,0,0,0,0,0,3,3,12,0,184,21,459,841,0,3,10,12129,0,0,0,0,0,0,57246,0,0,0,0,0,0,8,2,8,0,0,0,0,0,1636,17422,0,3,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92,1,3625,7608,267,535,0,14,0,0,0,15,56,12956,0,0,0,101,0,0,16,9,160,17,0,246,0,0,19547,0,2,24,0,0,0,0,4,0,0,2,0,0,0,0,38,0,417,0,3,0,2515,309,0,0,0,0,4,0,2,100,0,554,263,0,0,0,0,1,0,12,0,2,0,0,1189,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,539,179,22,241,0,8653,4,4,26,128,122,185,35,203,187,0,0,0,0,0,0,2,0,4,4,0,0,0,2,12,0,0,0,0,0,2,2,26,0,643,416,4764,3620,0,6,197,11160,0,0,0,0,0,0,64966,0,0,1,0,0,0,36,11,35,0,0,20,0,2,6021,16091,0,45,55,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,10,18,17,11,0,0,0,0,0,1,8,21,0,0,0,14,0,0,2,0,2,2,0,1,0,0,35,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,8,0,0,0,14,8,0,0,0,0,4,0,0,8,0,14,3,0,0,0,0,0,0,7,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,9,0,4,0,11,0,0,4,16,11,1,5,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,27,5,27,96,0,1,1,2,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,1,2760,431,216,254,0,10,1,0,0,15,134,2713,0,0,0,73,0,8,9,0,14,6,0,91,0,0,963,0,2,13,0,0,0,0,17,0,0,1,0,0,0,0,2078,0,72,0,0,1,183,23,0,0,0,0,3,0,10,20,0,425,69,0,0,0,0,1,0,2059,0,4,1,0,124,14,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,238,139,13,106,0,296,4,4,23,30,27,20,2068,35,55,0,0,0,0,0,4,1,4,2,4,0,0,0,1,7,0,0,0,0,0,1,1,6,0,304,127,385,771,1,5,9,344,0,0,0,0,0,0,5884,0,0,1,0,0,0,52,21,51,0,0,0,0,2,21,129,0,12,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,2,2123,3754,598,1600,0,17,0,0,0,26,63,5080,0,0,0,169,0,15,12,0,334,106,0,254,0,0,10853,0,2,16,0,0,0,0,4,0,0,2,0,0,0,0,121,0,281,0,0,0,1027,53,0,0,0,0,0,0,19,31,0,729,144,0,0,0,0,2,0,35,0,2,0,0,1513,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,394,271,21,409,0,2430,0,0,208,51,41,54,114,30,0,0,0,0,0,26,0,0,0,4,0,0,0,0,2,8,0,0,0,0,0,2,2,634,0,1049,1337,2288,4888,0,2,245,2438,0,0,0,0,0,0,34138,0,0,1,0,0,0,214,106,214,0,0,212,0,0,5493,10508,0,216,24996,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,1,1686,1299,273,276,0,20,0,0,0,20,96,2067,0,0,0,148,0,6,11,0,17,8,0,309,0,0,1750,0,2,66,0,0,0,0,18,0,0,2,0,0,0,0,29,0,205,0,5,0,405,72,0,0,0,0,6,0,7,33,0,343,590,0,0,0,0,2,0,19,0,2,0,0,310,70,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,359,177,12,259,0,1525,3,4,6,52,46,296,19,640,973,0,0,0,0,0,7,3,7,4,4,0,0,0,2,35,0,0,0,0,0,2,1,8,0,527,511,675,2499,0,6,97,2220,0,0,0,0,0,0,12531,0,0,1,0,0,0,52,15,51,0,0,44,0,2,662,1645,12,63,46,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,1,519,1648,141,362,0,0,0,0,0,7,78,2961,0,0,0,55,0,0,8,0,133,4,0,100,0,0,5963,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,11,0,219,0,0,0,530,33,0,0,0,0,8,0,1,27,0,318,388,0,0,0,0,1,0,12,0,2,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,329,129,2,91,0,1104,0,0,7,44,34,109,8,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,4,0,309,61,1860,987,0,1,91,2994,0,0,0,0,0,0,19971,0,0,0,0,0,0,12,5,12,0,0,5,0,0,9192,13475,0,7,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,1,1140,2443,710,698,0,3,0,0,0,14,51,2951,0,0,0,85,0,1,10,0,34,8,0,176,0,0,5957,0,2,13,0,0,0,0,20,0,0,2,0,0,0,0,27,0,642,0,0,0,1010,66,0,0,0,0,2,0,5,51,0,408,326,0,0,0,0,2,0,22,0,2,0,0,312,14,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,759,97,9,120,0,2001,4,4,4,79,71,543,22,35,1,0,0,0,0,1,7,1,8,4,4,0,0,0,2,7,0,0,0,0,0,2,2,10,0,745,112,1182,36189,0,5,35,2555,0,0,0,0,0,0,67678,0,0,1,0,0,0,3,1,2,0,0,0,0,2,1403,2909,0,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,3,591,344,185,149,0,9,1,0,0,17,139,661,0,0,0,101,0,8,8,0,6,7,0,77,0,0,813,0,3,14,0,0,0,0,23,0,0,2,0,0,0,0,280,0,69,0,0,2,65,46,0,0,0,0,7,0,13,33,0,502,26,0,0,0,0,2,0,31,0,8,1,0,653,14,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,250,109,16,104,0,57,2,2,6,54,45,23,23,35,1,0,1,0,5,3,4,3,6,4,2,0,0,0,2,7,0,0,0,0,0,2,2,8,0,293,118,440,1644,1,5,6,20,0,0,0,0,0,0,1682,0,0,1,0,0,0,10,5,9,0,0,7,0,1,5,33,0,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,3,681,757,287,4235,0,26,21,0,0,38,188,1236,0,0,0,214,0,26,23,0,14,19,0,119,0,0,1426,0,4,13,0,12,0,0,21,0,0,3,0,0,0,0,552,0,127,0,0,2,123,72,0,0,0,0,13,0,27,54,0,2425,135,0,0,0,0,3,0,37,0,10,1,0,1376,15,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,393,164,35,161,0,229,2,2,12,87,73,50,35,35,1,4,2,0,5,3,4,4,4,6,2,0,0,0,3,7,0,0,0,0,0,3,3,34,0,437,144,662,2930,3,7,13,220,0,0,0,0,0,0,4680,0,0,1,0,0,0,26,13,25,0,0,13,0,1,12,194,0,14,11,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,10,20,18,12,0,0,0,0,0,1,8,21,0,0,0,16,0,0,3,0,2,2,0,1,0,0,40,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,8,0,0,0,15,8,0,0,0,0,4,0,0,8,0,21,3,0,0,0,0,1,0,6,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,9,0,5,0,12,0,0,4,16,11,1,4,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,27,5,28,98,0,1,1,2,0,0,0,0,0,0,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,13,20,18,12,0,0,0,0,0,1,8,25,0,0,0,16,0,0,3,0,2,2,0,1,0,0,42,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,8,0,0,0,16,8,0,0,0,0,6,0,0,9,0,23,3,0,0,0,0,1,0,9,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,9,0,5,0,12,0,0,5,16,11,1,7,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,27,5,26,104,0,1,1,2,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,2,519,95,124,106,0,4,0,0,0,7,81,183,0,0,0,53,0,4,7,0,8,5,0,17,0,0,290,0,2,0,0,0,0,0,18,0,0,2,0,0,0,0,20,0,43,0,0,0,61,34,0,0,0,0,8,0,5,25,0,169,74,0,0,0,0,2,0,25,0,4,0,0,84,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,150,40,5,44,0,55,0,0,7,43,33,12,15,0,0,0,1,0,5,3,7,4,7,4,0,0,0,0,2,0,0,0,0,0,0,2,2,6,0,115,17,174,429,0,3,5,33,0,0,0,0,0,0,445,0,0,0,0,0,0,8,3,8,0,0,6,0,0,13,34,0,8,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,2,85,322,77,90,0,4,0,0,0,9,78,478,0,0,0,39,0,4,7,0,20,4,0,56,0,0,843,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,14,0,74,0,0,0,147,21,0,0,0,0,6,0,5,23,0,99,238,0,0,0,0,2,0,13,0,2,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,171,51,5,25,0,253,0,0,6,37,27,43,9,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,6,0,121,20,256,431,0,2,15,244,0,0,0,0,0,0,2133,0,0,0,0,0,0,4,1,4,0,0,2,0,0,206,553,0,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
81,3,2245,5776,360,522,0,18,0,0,0,35,58,8925,0,0,0,160,0,11,19,0,102,19,0,288,0,0,11434,0,3,32,0,0,0,0,28,0,0,3,0,0,0,0,56,0,307,0,2,0,2338,125,0,0,0,0,6,0,21,106,0,678,399,0,0,0,0,3,0,34,0,2,0,0,823,33,0,0,0,34,0,33,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,450,228,27,280,0,5451,2,2,26,139,125,135,35,236,1,0,0,0,0,2,10,3,11,6,2,0,0,0,3,19,0,0,0,0,0,3,3,12,0,873,420,3807,3522,0,7,171,6540,0,0,0,0,0,0,35660,0,0,3,0,0,0,22,11,21,0,0,20,0,1,5964,11256,0,20,2447,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25,1,2520,7118,378,259,0,17,1,0,0,34,209,14811,0,0,0,264,0,31,17,0,14,12,0,387,0,0,20403,0,3,80,0,0,0,0,11,0,0,2,0,0,0,0,324,0,241,0,0,1,2512,81,0,0,0,0,5,0,21,43,0,821,288,0,0,0,0,2,0,27,0,4,1,0,1698,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,481,301,45,423,0,11760,2,2,8,75,66,174,266,250,1,0,0,0,0,0,0,2,0,4,2,0,0,0,2,61,0,0,0,0,0,2,2,6,0,1073,663,3253,4559,1,7,14,12079,0,0,0,0,0,0,73535,0,0,2,0,0,0,35,17,34,0,0,32,0,1,4454,16320,0,42,1428,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,3,1512,9588,197,222,0,1,0,0,0,9,66,12669,0,0,0,73,0,0,13,0,32,6,0,88,0,0,19096,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,46,0,120,0,0,0,4085,55,0,0,0,0,2,0,2,40,0,356,246,0,0,0,0,2,0,20,0,2,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,260,125,3,119,0,7692,0,0,15,69,54,57,16,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,708,32,5142,2543,0,3,17,8528,0,0,0,0,0,0,57726,0,0,0,0,0,0,30,12,30,0,0,2,0,0,7564,17798,0,7,17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,1,16,44,32,22,0,7,0,0,0,11,8,69,0,0,0,37,0,7,4,0,2,2,0,1,0,0,107,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,21,0,16,0,0,0,19,18,0,0,0,0,6,0,9,13,0,61,13,0,0,0,0,1,0,21,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51,24,9,30,0,17,0,0,5,23,18,5,12,0,0,0,1,0,5,3,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,48,5,75,252,0,1,1,3,0,0,0,0,0,0,212,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,1,1441,1250,361,378,0,15,0,0,0,23,96,3494,0,0,0,181,0,6,11,0,24,8,0,323,0,0,2731,0,2,106,0,0,0,0,20,0,0,2,0,0,0,0,29,0,220,0,3,0,487,67,0,0,0,0,8,0,7,40,0,354,407,0,0,0,0,2,0,19,0,2,0,0,333,71,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,370,229,12,333,0,2855,4,4,33,56,49,163,19,233,630,0,1,0,0,0,8,4,8,4,4,0,0,0,2,56,0,0,0,0,0,2,2,8,0,489,573,872,2998,0,6,39,3256,0,0,0,0,0,0,19954,0,0,1,0,0,0,68,27,67,0,0,0,0,2,974,1921,0,15,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
532,3,1484,501,194,578,0,1,1,0,0,10,173,599,0,0,0,583,0,1,11,0,12,4,0,133,0,0,367,0,3,0,0,0,0,0,21,0,0,2,0,0,0,0,53,0,1105,0,0,1,602,560,0,0,0,0,5,0,5,106,0,1103,654,0,0,0,0,2,0,15,0,4,1,0,3948,0,0,0,0,16,0,16,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1316,617,4,447,0,346,0,0,9,572,562,25,13,0,0,0,0,0,0,0,5,2,5,4,0,0,0,0,2,0,0,0,0,0,0,2,2,8,0,2192,1325,706,10718,1,2,6,582,0,0,0,0,0,0,3765,0,0,0,0,0,0,412,302,412,0,0,593,0,0,340,438,52,696,595,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,1,15,38,31,20,0,6,0,0,0,11,8,69,0,0,0,37,0,7,4,0,2,2,0,1,0,0,102,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,21,0,16,0,0,0,17,16,0,0,0,0,6,0,9,14,0,59,13,0,0,0,0,1,0,21,0,2,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47,24,9,29,0,15,0,0,5,21,16,5,12,0,0,0,1,0,5,3,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,44,5,67,294,0,1,1,3,0,0,0,0,0,0,209,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,1,2907,2212,210,214,0,40,0,0,0,13,66,5415,0,0,0,137,0,2,17,0,7,6,0,727,0,0,5489,0,1,56,0,0,0,0,10,0,0,1,0,0,0,0,1039,0,233,0,5,0,65,32,0,0,0,0,2,0,3,27,0,280,539,0,0,0,0,1,0,10,0,2,0,0,2191,106,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,376,129,7,219,0,4289,4,4,3,31,33,343,607,976,15485,0,0,0,0,0,4,1,4,2,4,0,0,0,1,30,0,0,0,0,0,1,1,6,0,412,572,539,3813,0,5,190,5437,0,0,0,0,0,0,29162,0,0,1,0,0,0,60,8,59,0,0,36,0,2,3,4159,0,57,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,28,20,21,11,0,0,0,0,0,4,13,39,0,0,0,18,0,0,3,0,2,2,0,4,0,0,51,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,15,0,8,0,0,0,14,8,0,0,0,0,6,0,0,11,0,36,3,0,0,0,0,1,0,12,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,14,0,14,0,13,0,0,5,16,11,1,13,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,32,5,36,146,0,1,1,3,0,0,0,0,0,0,149,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,2,1256,7775,187,354,0,0,0,0,0,8,66,9202,0,0,0,62,0,0,11,0,108,6,0,65,0,0,10274,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,16,0,37,0,0,0,3193,30,0,0,0,0,6,0,1,26,0,350,78,0,0,0,0,3,0,20,0,2,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,157,137,2,126,0,4960,0,0,7,54,39,8,15,0,0,0,0,0,0,1,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,255,114,4441,1253,0,2,199,6138,0,0,0,0,0,0,29444,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6714,10724,0,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
